ID,Target
ID_001749,1
ID_001750,1
ID_001751,1
ID_001752,1
ID_001753,1
ID_001754,1
ID_001755,1
ID_001756,1
ID_001757,1
ID_001758,1
ID_001759,1
ID_001760,1
ID_001761,1
ID_001762,1
ID_001763,1
ID_001764,1
ID_001765,1
ID_001766,1
ID_001767,1
ID_001768,1
ID_001769,1
ID_001770,1
ID_001771,1
ID_001772,1
ID_001773,1
ID_001774,1
ID_001775,1
ID_001776,1
ID_001777,1
ID_001778,1
ID_001779,1
ID_001780,1
ID_001781,1
ID_001782,1
ID_001783,1
ID_001784,1
ID_001785,1
ID_001786,1
ID_001787,1
ID_001788,1
ID_001789,1
ID_001790,1
ID_001791,1
ID_001792,1
ID_001793,1
ID_001794,1
ID_001795,1
ID_001796,1
ID_001797,1
ID_001798,1
ID_001799,1
ID_001800,1
ID_001801,1
ID_001802,1
ID_001803,1
ID_001804,1
ID_001805,1
ID_001806,1
ID_001807,1
ID_001808,1
ID_001809,1
ID_001810,1
ID_001811,1
ID_001812,1
ID_001813,1
ID_001814,1
ID_001815,1
ID_001816,1
ID_001817,1
ID_001818,1
ID_001819,1
ID_001820,1
ID_001821,1
ID_001822,1
ID_001823,1
ID_001824,1
ID_001825,1
ID_001826,1
ID_001827,1
ID_001828,1
ID_001829,1
ID_001830,1
ID_001831,1
ID_001832,1
ID_001833,1
ID_001834,1
ID_001835,1
ID_001836,1
ID_001837,1
ID_001838,1
ID_001839,1
ID_001840,1
ID_001841,1
ID_001842,1
ID_001843,1
ID_001844,1
ID_001845,1
ID_001846,1
ID_001847,1
ID_001848,1
ID_001849,1
ID_001850,1
ID_001851,1
ID_001852,1
ID_001853,1
ID_001854,1
ID_001855,1
ID_001856,1
ID_001857,1
ID_001858,1
ID_001859,1
ID_001860,1
ID_001861,1
ID_001862,1
ID_001863,1
ID_001864,1
ID_001865,1
ID_001866,1
ID_001867,1
ID_001868,1
ID_001869,1
ID_001870,1
ID_001871,1
ID_001872,1
ID_001873,1
ID_001874,1
ID_001875,1
ID_001876,1
ID_001877,1
ID_001878,1
ID_001879,1
ID_001880,1
ID_001881,1
ID_001882,1
ID_001883,1
ID_001884,1
ID_001885,1
ID_001886,1
ID_001887,1
ID_001888,1
ID_001889,1
ID_001890,1
ID_001891,1
ID_001892,1
ID_001893,1
ID_001894,1
ID_001895,1
ID_001896,1
ID_001897,1
ID_001898,1
ID_001899,1
ID_001900,1
ID_001901,1
ID_001902,1
ID_001903,1
ID_001904,1
ID_001905,1
ID_001906,1
ID_001907,1
ID_001908,1
ID_001909,1
ID_001910,1
ID_001911,1
ID_001912,1
ID_001913,1
ID_001914,1
ID_001915,1
ID_001916,1
ID_001917,1
ID_001918,1
ID_001919,1
ID_001920,1
ID_001921,1
ID_001922,1
ID_001923,1
ID_001924,1
ID_001925,1
ID_001926,1
ID_001927,1
ID_001928,1
ID_001929,1
ID_001930,1
ID_001931,1
ID_001932,1
ID_001933,1
ID_001934,1
ID_001935,1
ID_001936,1
ID_001937,1
ID_001938,1
ID_001939,1
ID_001940,1
ID_001941,1
ID_001942,1
ID_001943,1
ID_001944,1
ID_001945,1
ID_001946,1
ID_001947,1
ID_001948,1
ID_001949,1
ID_001950,1
ID_001951,1
ID_001952,1
ID_001953,1
ID_001954,1
ID_001955,1
ID_001956,1
ID_001957,1
ID_001958,1
ID_001959,1
ID_001960,1
ID_001961,1
ID_001962,1
ID_001963,1
ID_001964,1
ID_001965,1
ID_001966,1
ID_001967,1
ID_001968,1
ID_001969,1
ID_001970,1
ID_001971,1
ID_001972,1
ID_001973,1
ID_001974,1
ID_001975,1
ID_001976,1
ID_001977,1
ID_001978,1
ID_001979,1
ID_001980,1
ID_001981,1
ID_001982,1
ID_001983,1
ID_001984,1
ID_001985,1
ID_001986,1
ID_001987,1
ID_001988,1
ID_001989,1
ID_001990,1
ID_001991,1
ID_001992,1
ID_001993,1
ID_001994,1
ID_001995,1
ID_001996,1
ID_001997,1
ID_001998,1
ID_001999,1
ID_002000,1
ID_002001,1
ID_002002,1
ID_002003,1
ID_002004,1
ID_002005,1
ID_002006,1
ID_002007,1
ID_002008,1
ID_002009,1
ID_002010,1
ID_002011,1
ID_002012,1
ID_002013,1
ID_002014,1
ID_002015,1
ID_002016,1
ID_002017,1
ID_002018,1
ID_002019,1
ID_002020,1
ID_002021,1
ID_002022,1
ID_002023,1
ID_002024,1
ID_002025,1
ID_002026,1
ID_002027,1
ID_002028,1
ID_002029,1
ID_002030,1
ID_002031,1
ID_002032,1
ID_002033,1
ID_002034,1
ID_002035,1
ID_002036,1
ID_002037,1
ID_002038,1
ID_002039,1
ID_002040,1
ID_002041,1
ID_002042,1
ID_002043,1
ID_002044,1
ID_002045,1
ID_002046,1
ID_002047,1
ID_002048,1
ID_002049,1
ID_002050,1
ID_002051,1
ID_002052,1
ID_002053,1
ID_002054,1
ID_002055,1
ID_002056,1
ID_002057,1
ID_002058,1
ID_002059,1
ID_002060,1
ID_002061,1
ID_002062,1
ID_002063,1
ID_002064,1
ID_002065,1
ID_002066,1
ID_002067,1
ID_002068,1
ID_002069,1
ID_002070,1
ID_002071,1
ID_002072,1
ID_002073,1
ID_002074,1
ID_002075,1
ID_002076,1
ID_002077,1
ID_002078,1
ID_002079,1
ID_002080,1
ID_002081,1
ID_002082,1
ID_002083,1
ID_002084,1
ID_002085,1
ID_002086,1
ID_002087,1
ID_002088,1
ID_002089,1
ID_002090,1
ID_002091,1
ID_002092,1
ID_002093,1
ID_002094,1
ID_002095,1
ID_002096,1
ID_002097,1
ID_002098,1
ID_002099,1
ID_002100,1
ID_002101,1
ID_002102,1
ID_002103,1
ID_002104,1
ID_002105,1
ID_002106,1
ID_002107,1
ID_002108,1
ID_002109,1
ID_002110,1
ID_002111,1
ID_002112,1
ID_002113,1
ID_002114,1
ID_002115,1
ID_002116,1
ID_002117,1
ID_002118,1
ID_002119,1
ID_002120,1
ID_002121,1
ID_002122,1
ID_002123,1
ID_002124,1
ID_002125,1
ID_002126,1
ID_002127,1
ID_002128,1
ID_002129,1
ID_002130,1
ID_002131,1
ID_002132,1
ID_002133,1
ID_002134,1
ID_002135,1
ID_002136,1
ID_002137,1
ID_002138,1
ID_002139,1
ID_002140,1
ID_002141,1
ID_002142,1
ID_002143,1
ID_002144,1
ID_002145,1
ID_002146,1
ID_002147,1
ID_002148,1
ID_002149,1
ID_002150,1
ID_002151,1
ID_002152,1
ID_002153,1
ID_002154,1
ID_002155,1
ID_002156,1
ID_002157,1
ID_002158,1
ID_002159,1
ID_002160,1
ID_002161,1
ID_002162,1
ID_002163,1
ID_002164,1
ID_002165,1
ID_002166,1
ID_002167,1
ID_002168,1
ID_002169,1
ID_002170,1
ID_002171,1
ID_002172,1
ID_002173,1
ID_002174,1
ID_002175,1
ID_002176,1
ID_002177,1
ID_002178,1
ID_002179,1
ID_002180,1
ID_002181,1
ID_002182,1
ID_002183,1
ID_002184,1
ID_002185,1
ID_002186,1
ID_002187,1
ID_002188,1
ID_002189,1
ID_002190,1
ID_002191,1
ID_002192,1
ID_002193,1
ID_002194,1
ID_002195,1
ID_002196,1
ID_002197,1
ID_002198,1
ID_002199,1
ID_002200,1
ID_002201,1
ID_002202,1
ID_002203,1
ID_002204,1
ID_002205,1
ID_002206,1
ID_002207,1
ID_002208,1
ID_002209,1
ID_002210,1
ID_002211,1
ID_002212,1
ID_002213,1
ID_002214,1
ID_002215,1
ID_002216,1
ID_002217,1
ID_002218,1
ID_002219,1
ID_002220,1
ID_002221,1
ID_002222,1
ID_002223,1
ID_002224,1
ID_002225,1
ID_002226,1
ID_002227,1
ID_002228,1
ID_002229,1
ID_002230,1
ID_002231,1
ID_002232,1
ID_002233,1
ID_002234,1
ID_002235,1
ID_002236,1
ID_002237,1
ID_002238,1
ID_002239,1
ID_002240,1
ID_002241,1
ID_002242,1
ID_002243,1
ID_002244,1
ID_002245,1
ID_002246,1
ID_002247,1
ID_002248,1
ID_002249,1
ID_002250,1
ID_002251,1
ID_002252,1
ID_002253,1
ID_002254,1
ID_002255,1
ID_002256,1
ID_002257,1
ID_002258,1
ID_002259,1
ID_002260,1
ID_002261,1
ID_002262,1
ID_002263,1
ID_002264,1
ID_002265,1
ID_002266,1
ID_002267,1
ID_002268,1
ID_002269,1
ID_002270,1
ID_002271,1
ID_002272,1
ID_002273,1
ID_002274,1
ID_002275,1
ID_002276,1
ID_002277,1
ID_002278,1
ID_002279,1
ID_002280,1
ID_002281,1
ID_002282,1
ID_002283,1
ID_002284,1
ID_002285,1
ID_002286,1
ID_002287,1
ID_002288,1
ID_002289,1
ID_002290,1
ID_002291,1
ID_002292,1
ID_002293,1
ID_002294,1
ID_002295,1
ID_002296,1
ID_002297,1
ID_002298,1
ID_002299,1
ID_002300,1
ID_002301,1
ID_002302,1
ID_002303,1
ID_002304,1
ID_002305,1
ID_002306,1
ID_002307,1
ID_002308,1
ID_002309,1
ID_002310,1
ID_002311,1
ID_002312,1
ID_002313,1
ID_002314,1
ID_002315,1
ID_002316,1
ID_002317,1
ID_002318,1
ID_002319,1
ID_002320,1
ID_002321,1
ID_002322,1
ID_002323,1
ID_002324,1
ID_002325,1
ID_002326,1
ID_002327,1
ID_002328,1
ID_002329,1
ID_002330,1
ID_002331,1
ID_002332,1
ID_002333,1
ID_002334,1
ID_002335,1
ID_002336,1
ID_002337,1
ID_002338,1
ID_002339,1
ID_002340,1
ID_002341,1
ID_002342,1
ID_002343,1
ID_002344,1
ID_002345,1
ID_002346,1
ID_002347,1
ID_002348,1
ID_002349,1
ID_002350,1
ID_002351,1
ID_002352,1
ID_002353,1
ID_002354,1
ID_002355,1
ID_002356,1
ID_002357,1
ID_002358,1
ID_002359,1
ID_002360,1
ID_002361,1
ID_002362,1
ID_002363,1
ID_002364,1
ID_002365,1
ID_002366,1
ID_002367,1
ID_002368,1
ID_002369,1
ID_002370,1
ID_002371,1
ID_002372,1
ID_002373,1
ID_002374,1
ID_002375,1
ID_002376,1
ID_002377,1
ID_002378,1
ID_002379,1
ID_002380,1
ID_002381,1
ID_002382,1
ID_002383,1
ID_002384,1
ID_002385,1
ID_002386,1
ID_002387,1
ID_002388,1
ID_002389,1
ID_002390,1
ID_002391,1
ID_002392,1
ID_002393,1
ID_002394,1
ID_002395,1
ID_002396,1
ID_002397,1
ID_002398,1
ID_002399,1
ID_002400,1
ID_002401,1
ID_002402,1
ID_002403,1
ID_002404,1
ID_002405,1
ID_002406,1
ID_002407,1
ID_002408,1
ID_002409,1
ID_002410,1
ID_002411,1
ID_002412,1
ID_002413,1
ID_002414,1
ID_002415,1
ID_002416,1
ID_002417,1
ID_002418,1
ID_002419,1
ID_002420,1
ID_002421,1
ID_002422,1
ID_002423,1
ID_002424,1
ID_002425,1
ID_002426,1
ID_002427,1
ID_002428,1
ID_002429,1
ID_002430,1
ID_002431,1
ID_002432,1
ID_002433,1
ID_002434,1
ID_002435,1
ID_002436,1
ID_002437,1
ID_002438,1
ID_002439,1
ID_002440,1
ID_002441,1
ID_002442,1
ID_002443,1
ID_002444,1
ID_002445,1
ID_002446,1
ID_002447,1
ID_002448,1
ID_002449,1
ID_002450,1
ID_002451,1
ID_002452,1
ID_002453,1
ID_002454,1
ID_002455,1
ID_002456,1
ID_002457,1
ID_002458,1
ID_002459,1
ID_002460,1
ID_002461,1
ID_002462,1
ID_002463,1
ID_002464,1
ID_002465,1
ID_002466,1
ID_002467,1
ID_002468,1
ID_002469,1
ID_002470,1
ID_002471,1
ID_002472,1
ID_002473,1
ID_002474,1
ID_002475,1
ID_002476,1
ID_002477,1
ID_002478,1
ID_002479,1
ID_002480,1
ID_002481,1
ID_002482,1
ID_002483,1
ID_002484,1
ID_002485,1
ID_002486,1
ID_002487,1
ID_002488,1
ID_002489,1
ID_002490,1
ID_002491,1
ID_002492,1
ID_002493,1
ID_002494,1
ID_002495,1
ID_002496,1
ID_002497,1
ID_002498,1
ID_002499,1
ID_002500,1
ID_002501,1
ID_002502,1
ID_002503,1
ID_002504,1
ID_002505,1
ID_002506,1
ID_002507,1
ID_002508,1
ID_002509,1
ID_002510,1
ID_002511,1
ID_002512,1
ID_002513,1
ID_002514,1
ID_002515,1
ID_002516,1
ID_002517,1
ID_002518,1
ID_002519,1
ID_002520,1
ID_002521,1
ID_002522,1
ID_002523,1
ID_002524,1
ID_002525,1
ID_002526,1
ID_002527,1
ID_002528,1
ID_002529,1
ID_002530,1
ID_002531,1
ID_002532,1
ID_002533,1
ID_002534,1
ID_002535,1
ID_002536,1
ID_002537,1
ID_002538,1
ID_002539,1
ID_002540,1
ID_002541,1
ID_002542,1
ID_002543,1
ID_002544,1
ID_002545,1
ID_002546,1
ID_002547,1
ID_002548,1
ID_002549,1
ID_002550,1
ID_002551,1
ID_002552,1
ID_002553,1
ID_002554,1
ID_002555,1
ID_002556,1
ID_002557,1
ID_002558,1
ID_002559,1
ID_002560,1
ID_002561,1
ID_002562,1
ID_002563,1
ID_002564,1
ID_002565,1
ID_002566,1
ID_002567,1
ID_002568,1
ID_002569,1
ID_002570,1
ID_002571,1
ID_002572,1
ID_002573,1
ID_002574,1
ID_002575,1
ID_002576,1
ID_002577,1
ID_002578,1
ID_002579,1
ID_002580,1
ID_002581,1
ID_002582,1
ID_002583,1
ID_002584,1
ID_002585,1
ID_002586,1
ID_002587,1
ID_002588,1
ID_002589,1
ID_002590,1
ID_002591,1
ID_002592,1
ID_002593,1
ID_002594,1
ID_002595,1
ID_002596,1
ID_002597,1
ID_002598,1
ID_002599,1
ID_002600,1
ID_002601,1
ID_002602,1
ID_002603,1
ID_002604,1
ID_002605,1
ID_002606,1
ID_002607,1
ID_002608,1
ID_002609,1
ID_002610,1
ID_002611,1
ID_002612,1
ID_002613,1
ID_002614,1
ID_002615,1
ID_002616,1
ID_002617,1
ID_002618,1
ID_002619,1
ID_002620,1
ID_002621,1
ID_002622,1
ID_002623,1
ID_002624,1
ID_002625,1
ID_002626,1
ID_002627,1
ID_002628,1
ID_002629,1
ID_002630,1
ID_002631,1
ID_002632,1
ID_002633,1
ID_002634,1
ID_002635,1
ID_002636,1
ID_002637,1
ID_002638,1
ID_002639,1
ID_002640,1
ID_002641,1
ID_002642,1
ID_002643,1
ID_002644,1
ID_002645,1
ID_002646,1
ID_002647,1
ID_002648,1
ID_002649,1
ID_002650,1
ID_002651,1
ID_002652,1
ID_002653,1
ID_002654,1
ID_002655,1
ID_002656,1
ID_002657,1
ID_002658,1
ID_002659,1
ID_002660,1
ID_002661,1
ID_002662,1
ID_002663,1
ID_002664,1
ID_002665,1
ID_002666,1
ID_002667,1
ID_002668,1
ID_002669,1
ID_002670,1
ID_002671,1
ID_002672,1
ID_002673,1
ID_002674,1
ID_002675,1
ID_002676,1
ID_002677,1
ID_002678,1
ID_002679,1
ID_002680,1
ID_002681,1
ID_002682,1
ID_002683,1
ID_002684,1
ID_002685,1
ID_002686,1
ID_002687,1
ID_002688,1
ID_002689,1
ID_002690,1
ID_002691,1
ID_002692,1
ID_002693,1
ID_002694,1
ID_002695,1
ID_002696,1
ID_002697,1
ID_002698,1
ID_002699,1
ID_002700,1
ID_002701,1
ID_002702,1
ID_002703,1
ID_002704,1
ID_002705,1
ID_002706,1
ID_002707,1
ID_002708,1
ID_002709,1
ID_002710,1
ID_002711,1
ID_002712,1
ID_002713,1
ID_002714,1
ID_002715,1
ID_002716,1
ID_002717,1
ID_002718,1
ID_002719,1
ID_002720,1
ID_002721,1
ID_002722,1
ID_002723,1
ID_002724,1
ID_002725,1
ID_002726,1
ID_002727,1
ID_002728,1
ID_002729,1
ID_002730,1
ID_002731,1
ID_002732,1
ID_002733,1
ID_002734,1
ID_002735,1
ID_002736,1
ID_002737,1
ID_002738,1
ID_002739,1
ID_002740,1
ID_002741,1
ID_002742,1
ID_002743,1
ID_002744,1
ID_002745,1
ID_002746,1
ID_002747,1
ID_002748,1
ID_002749,1
ID_002750,1
ID_002751,1
ID_002752,1
ID_002753,1
ID_002754,1
ID_002755,1
ID_002756,1
ID_002757,1
ID_002758,1
ID_002759,1
ID_002760,1
ID_002761,1
ID_002762,1
ID_002763,1
ID_002764,1
ID_002765,1
ID_002766,1
ID_002767,1
ID_002768,1
ID_002769,1
ID_002770,1
ID_002771,1
ID_002772,1
ID_002773,1
ID_002774,1
ID_002775,1
ID_002776,1
ID_002777,1
ID_002778,1
ID_002779,1
ID_002780,1
ID_002781,1
ID_002782,1
ID_002783,1
ID_002784,1
ID_002785,1
ID_002786,1
ID_002787,1
ID_002788,1
ID_002789,1
ID_002790,1
ID_002791,1
ID_002792,1
ID_002793,1
ID_002794,1
ID_002795,1
ID_002796,1
ID_002797,1
ID_002798,1
ID_002799,1
ID_002800,1
ID_002801,1
ID_002802,1
ID_002803,1
ID_002804,1
ID_002805,1
ID_002806,1
ID_002807,1
ID_002808,1
ID_002809,1
ID_002810,1
ID_002811,1
ID_002812,1
ID_002813,1
ID_002814,1
ID_002815,1
ID_002816,1
ID_002817,1
ID_002818,1
ID_002819,1
ID_002820,1
ID_002821,1
ID_002822,1
ID_002823,1
ID_002824,1
ID_002825,1
ID_002826,1
ID_002827,1
ID_002828,1
ID_002829,1
ID_002830,1
ID_002831,1
ID_002832,1
ID_002833,1
ID_002834,1
ID_002835,1
ID_002836,1
ID_002837,1
ID_002838,1
ID_002839,1
ID_002840,1
ID_002841,1
ID_002842,1
ID_002843,1
ID_002844,1
ID_002845,1
ID_002846,1
ID_002847,1
ID_002848,1
ID_002849,1
ID_002850,1
ID_002851,1
ID_002852,1
ID_002853,1
ID_002854,1
ID_002855,1
ID_002856,1
ID_002857,1
ID_002858,1
ID_002859,1
ID_002860,1
ID_002861,1
ID_002862,1
ID_002863,1
ID_002864,1
ID_002865,1
ID_002866,1
ID_002867,1
ID_002868,1
ID_002869,1
ID_002870,1
ID_002871,1
ID_002872,1
ID_002873,1
ID_002874,1
ID_002875,1
ID_002876,1
ID_002877,1
ID_002878,1
ID_002879,1
ID_002880,1
ID_002881,1
ID_002882,1
ID_002883,1
ID_002884,1
ID_002885,1
ID_002886,1
ID_002887,1
ID_002888,1
ID_002889,1
ID_002890,1
ID_002891,1
ID_002892,1
ID_002893,1
ID_002894,1
ID_002895,1
ID_002896,1
ID_002897,1
ID_002898,1
ID_002899,1
ID_002900,1
ID_002901,1
ID_002902,1
ID_002903,1
ID_002904,1
ID_002905,1
ID_002906,1
ID_002907,1
ID_002908,1
ID_002909,1
ID_002910,1
ID_002911,1
ID_002912,1
ID_002913,1
ID_002914,1
ID_002915,1
ID_002916,1
ID_002917,1
ID_002918,1
ID_002919,1
ID_002920,1
ID_002921,1
ID_002922,1
ID_002923,1
ID_002924,1
ID_002925,1
ID_002926,1
ID_002927,1
ID_002928,1
ID_002929,1
ID_002930,1
ID_002931,1
ID_002932,1
ID_002933,1
ID_002934,1
ID_002935,1
ID_002936,1
ID_002937,1
ID_002938,1
ID_002939,1
ID_002940,1
ID_002941,1
ID_002942,1
ID_002943,1
ID_002944,1
ID_002945,1
ID_002946,1
ID_002947,1
ID_002948,1
ID_002949,1
ID_002950,1
ID_002951,1
ID_002952,1
ID_002953,1
ID_002954,1
ID_002955,1
ID_002956,1
ID_002957,1
ID_002958,1
ID_002959,1
ID_002960,1
ID_002961,1
ID_002962,1
ID_002963,1
ID_002964,1
ID_002965,1
ID_002966,1
ID_002967,1
ID_002968,1
ID_002969,1
ID_002970,1
ID_002971,1
ID_002972,1
ID_002973,1
ID_002974,1
ID_002975,1
ID_002976,1
ID_002977,1
ID_002978,1
ID_002979,1
ID_002980,1
ID_002981,1
ID_002982,1
ID_002983,1
ID_002984,1
ID_002985,1
ID_002986,1
ID_002987,1
ID_002988,1
ID_002989,1
ID_002990,1
ID_002991,1
ID_002992,1
ID_002993,1
ID_002994,1
ID_002995,1
ID_002996,1
ID_002997,1
ID_002998,1
ID_002999,1
ID_003000,1
ID_003001,1
ID_003002,1
ID_003003,1
ID_003004,1
ID_003005,1
ID_003006,1
ID_003007,1
ID_003008,1
ID_003009,1
ID_003010,1
ID_003011,1
ID_003012,1
ID_003013,1
ID_003014,1
ID_003015,1
ID_003016,1
ID_003017,1
ID_003018,1
ID_003019,1
ID_003020,1
ID_003021,1
ID_003022,1
ID_003023,1
ID_003024,1
ID_003025,1
ID_003026,1
ID_003027,1
ID_003028,1
ID_003029,1
ID_003030,1
ID_003031,1
ID_003032,1
ID_003033,1
ID_003034,1
ID_003035,1
ID_003036,1
ID_003037,1
ID_003038,1
ID_003039,1
ID_003040,1
ID_003041,1
ID_003042,1
ID_003043,1
ID_003044,1
ID_003045,1
ID_003046,1
ID_003047,1
ID_003048,1
ID_003049,1
ID_003050,1
ID_003051,1
ID_003052,1
ID_003053,1
ID_003054,1
ID_003055,1
ID_003056,1
ID_003057,1
ID_003058,1
ID_003059,1
ID_003060,1
ID_003061,1
ID_003062,1
ID_003063,1
ID_003064,1
ID_003065,1
ID_003066,1
ID_003067,1
ID_003068,1
ID_003069,1
ID_003070,1
ID_003071,1
ID_003072,1
ID_003073,1
ID_003074,1
ID_003075,1
ID_003076,1
ID_003077,1
ID_003078,1
ID_003079,1
ID_003080,1
ID_003081,1
ID_003082,1
ID_003083,1
ID_003084,1
ID_003085,1
ID_003086,1
ID_003087,1
ID_003088,1
ID_003089,1
ID_003090,1
ID_003091,1
ID_003092,1
ID_003093,1
ID_003094,1
ID_003095,1
ID_003096,1
ID_003097,1
ID_003098,1
ID_003099,1
ID_003100,1
ID_003101,1
ID_003102,1
ID_003103,1
ID_003104,1
ID_003105,1
ID_003106,1
ID_003107,1
ID_003108,1
ID_003109,1
ID_003110,1
ID_003111,1
ID_003112,1
ID_003113,1
ID_003114,1
ID_003115,1
ID_003116,1
ID_003117,1
ID_003118,1
ID_003119,1
ID_003120,1
ID_003121,1
ID_003122,1
ID_003123,1
ID_003124,1
ID_003125,1
ID_003126,1
ID_003127,1
ID_003128,1
ID_003129,1
ID_003130,1
ID_003131,1
ID_003132,1
ID_003133,1
ID_003134,1
ID_003135,1
ID_003136,1
ID_003137,1
ID_003138,1
ID_003139,1
ID_003140,1
ID_003141,1
ID_003142,1
ID_003143,1
ID_003144,1
ID_003145,1
ID_003146,1
ID_003147,1
ID_003148,1
ID_003149,1
ID_003150,1
ID_003151,1
ID_003152,1
ID_003153,1
ID_003154,1
ID_003155,1
ID_003156,1
ID_003157,1
ID_003158,1
ID_003159,1
ID_003160,1
ID_003161,1
ID_003162,1
ID_003163,1
ID_003164,1
ID_003165,1
ID_003166,1
ID_003167,1
ID_003168,1
ID_003169,1
ID_003170,1
ID_003171,1
ID_003172,1
ID_003173,1
ID_003174,1
ID_003175,1
ID_003176,1
ID_003177,1
ID_003178,1
ID_003179,1
ID_003180,1
ID_003181,1
ID_003182,1
ID_003183,1
ID_003184,1
ID_003185,1
ID_003186,1
ID_003187,1
ID_003188,1
ID_003189,1
ID_003190,1
ID_003191,1
ID_003192,1
ID_003193,1
ID_003194,1
ID_003195,1
ID_003196,1
ID_003197,1
ID_003198,1
ID_003199,1
ID_003200,1
ID_003201,1
ID_003202,1
ID_003203,1
ID_003204,1
ID_003205,1
ID_003206,1
ID_003207,1
ID_003208,1
ID_003209,1
ID_003210,1
ID_003211,1
ID_003212,1
ID_003213,1
ID_003214,1
ID_003215,1
ID_003216,1
ID_003217,1
ID_003218,1
ID_003219,1
ID_003220,1
ID_003221,1
ID_003222,1
ID_003223,1
ID_003224,1
ID_003225,1
ID_003226,1
ID_003227,1
ID_003228,1
ID_003229,1
ID_003230,1
ID_003231,1
ID_003232,1
ID_003233,1
ID_003234,1
ID_003235,1
ID_003236,1
ID_003237,1
ID_003238,1
ID_003239,1
ID_003240,1
ID_003241,1
ID_003242,1
ID_003243,1
ID_003244,1
ID_003245,1
ID_003246,1
ID_003247,1
ID_003248,1
ID_003249,1
ID_003250,1
ID_003251,1
ID_003252,1
ID_003253,1
ID_003254,1
ID_003255,1
ID_003256,1
ID_003257,1
ID_003258,1
ID_003259,1
ID_003260,1
ID_003261,1
ID_003262,1
ID_003263,1
ID_003264,1
ID_003265,1
ID_003266,1
ID_003267,1
ID_003268,1
ID_003269,1
ID_003270,1
ID_003271,1
ID_003272,1
ID_003273,1
ID_003274,1
ID_003275,1
ID_003276,1
ID_003277,1
ID_003278,1
ID_003279,1
ID_003280,1
ID_003281,1
ID_003282,1
ID_003283,1
ID_003284,1
ID_003285,1
ID_003286,1
ID_003287,1
ID_003288,1
ID_003289,1
ID_003290,1
ID_003291,1
ID_003292,1
ID_003293,1
ID_003294,1
ID_003295,1
ID_003296,1
ID_003297,1
ID_003298,1
ID_003299,1
ID_003300,1
ID_003301,1
ID_003302,1
ID_003303,1
ID_003304,1
ID_003305,1
ID_003306,1
ID_003307,1
ID_003308,1
ID_003309,1
ID_003310,1
ID_003311,1
ID_003312,1
ID_003313,1
ID_003314,1
ID_003315,1
ID_003316,1
ID_003317,1
ID_003318,1
ID_003319,1
ID_003320,1
ID_003321,1
ID_003322,1
ID_003323,1
ID_003324,1
ID_003325,1
ID_003326,1
ID_003327,1
ID_003328,1
ID_003329,1
ID_003330,1
ID_003331,1
ID_003332,1
ID_003333,1
ID_003334,1
ID_003335,1
ID_003336,1
ID_003337,1
ID_003338,1
ID_003339,1
ID_003340,1
ID_003341,1
ID_003342,1
ID_003343,1
ID_003344,1
ID_003345,1
ID_003346,1
ID_003347,1
ID_003348,1
ID_003349,1
ID_003350,1
ID_003351,1
ID_003352,1
ID_003353,1
ID_003354,1
ID_003355,1
ID_003356,1
ID_003357,1
ID_003358,1
ID_003359,1
ID_003360,1
ID_003361,1
ID_003362,1
ID_003363,1
ID_003364,1
ID_003365,1
ID_003366,1
ID_003367,1
ID_003368,1
ID_003369,1
ID_003370,1
ID_003371,1
ID_003372,1
ID_003373,1
ID_003374,1
ID_003375,1
ID_003376,1
ID_003377,1
ID_003378,1
ID_003379,1
ID_003380,1
ID_003381,1
ID_003382,1
ID_003383,1
ID_003384,1
ID_003385,1
ID_003386,1
ID_003387,1
ID_003388,1
ID_003389,1
ID_003390,1
ID_003391,1
ID_003392,1
ID_003393,1
ID_003394,1
ID_003395,1
ID_003396,1
ID_003397,1
ID_003398,1
ID_003399,1
ID_003400,1
ID_003401,1
ID_003402,1
ID_003403,1
ID_003404,1
ID_003405,1
ID_003406,1
ID_003407,1
ID_003408,1
ID_003409,1
ID_003410,1
ID_003411,1
ID_003412,1
ID_003413,1
ID_003414,1
ID_003415,1
ID_003416,1
ID_003417,1
ID_003418,1
ID_003419,1
ID_003420,1
ID_003421,1
ID_003422,1
ID_003423,1
ID_003424,1
ID_003425,1
ID_003426,1
ID_003427,1
ID_003428,1
ID_003429,1
ID_003430,1
ID_003431,1
ID_003432,1
ID_003433,1
ID_003434,1
ID_003435,1
ID_003436,1
ID_003437,1
ID_003438,1
ID_003439,1
ID_003440,1
ID_003441,1
ID_003442,1
ID_003443,1
ID_003444,1
ID_003445,1
ID_003446,1
ID_003447,1
ID_003448,1
ID_003449,1
ID_003450,1
ID_003451,1
ID_003452,1
ID_003453,1
ID_003454,1
ID_003455,1
ID_003456,1
ID_003457,1
ID_003458,1
ID_003459,1
ID_003460,1
ID_003461,1
ID_003462,1
ID_003463,1
ID_003464,1
ID_003465,1
ID_003466,1
ID_003467,1
ID_003468,1
ID_003469,1
ID_003470,1
ID_003471,1
ID_003472,1
ID_003473,1
ID_003474,1
ID_003475,1
ID_003476,1
ID_003477,1
ID_003478,1
ID_003479,1
ID_003480,1
ID_003481,1
ID_003482,1
ID_003483,1
ID_003484,1
ID_003485,1
ID_003486,1
ID_003487,1
ID_003488,1
ID_003489,1
ID_003490,1
ID_003491,1
ID_003492,1
ID_003493,1
ID_003494,1
ID_003495,1
ID_003496,1
ID_003497,1
